Timestamp,Shipping Country,Product Category,Product Name,Rating,Review Content,Fulfillment Status,Order Value
2024-09-21,Australia,Kitchen,Stainless Steel Cookware Set,3,"Average build quality on the Stainless Steel Cookware Set, neither bad nor great.",Fulfilled,338.3
2025-03-15,USA,Clothing,Hoodie,2,"The Hoodie came damaged, packaging was horrible.",Fulfilled,177.43
2025-01-19,USA,Beauty,Beard Trimmer,1,"Disappointed with the Beard Trimmer, customer support unhelpful.",Fulfilled,142.06
2024-12-28,Australia,Kitchen,Measuring Cup Set,4,"Absolutely love the Measuring Cup Set, excellent quality and fast delivery.",Pending,462.77
2024-10-28,Australia,Shoes,Sandals,4,"Very happy with the Sandals, fits perfectly and great value for money.",Pending,300.3
2025-04-20,Australia,Home,Vacuum Cleaner,5,"Superb quality on the Vacuum Cleaner, packaging was also great.",Canceled,470.91
2024-10-02,Canada,Home,Air Purifier,3,"Not bad, but the Air Purifier is also not great.",Fulfilled,79.43
2024-09-10,Canada,Sports,Basketball,3,"Average build quality on the Basketball, neither bad nor great.",Pending,212.29
2025-01-29,USA,Electronics,Smartphone Case,1,The Smartphone Case arrived late and was not as described.,Pending,38.98
2024-09-22,Canada,Clothing,Cargo Pants,4,"The Cargo Pants came earlier than expected, amazing service.",Canceled,401.8
2024-10-07,Canada,Electronics,Noise Cancelling Headphones,2,"Disappointed with the Noise Cancelling Headphones, customer support unhelpful.",Pending,209.71
2024-11-22,Canada,Beauty,Face Mask,1,The Face Mask is uncomfortable and poorly made.,Pending,240.35
2024-10-14,USA,Kitchen,Chef Knife,4,"The Chef Knife is perfect for my needs, amazing craftsmanship.",Fulfilled,453.73
2024-10-03,Australia,Beauty,Face Mask,2,The Face Mask arrived late and was not as described.,Fulfilled,210.88
2025-07-11,Australia,Accessories,Travel Duffel Bag,3,"Average build quality on the Travel Duffel Bag, neither bad nor great.",Fulfilled,190.72
2024-08-09,USA,Shoes,Climbing Boots,3,The Climbing Boots is fine but not worth the price in my opinion.,Fulfilled,340.62
2025-05-05,Canada,Beauty,Foundation,2,"Extremely dissatisfied with the Foundation, will not recommend.",Fulfilled,385.91
2024-10-10,Australia,Beauty,Nail Polish,3,"Not bad, but the Nail Polish is also not great.",Pending,448.45
2025-04-20,Canada,Home,Dish Rack,2,The Dish Rack feels cheap and unreliable.,Canceled,191.07
2024-09-03,Australia,Accessories,Backpack,2,"Size issue with the Backpack, totally unusable.",Fulfilled,90.26
2025-03-28,Australia,Sports,Cricket Bat,4,Best purchase ever! The Cricket Bat is worth every cent.,Canceled,428.02
2025-02-22,USA,Home,Blender,1,"The Blender broke within days, horrible quality.",Pending,118.79
2025-01-24,Australia,Clothing,Hoodie,3,"I feel neutral about this Hoodie, nothing stands out.",Fulfilled,40.75
2024-08-17,Australia,Sports,Tennis Racket,2,"Awful experience, will never buy this Tennis Racket again.",Canceled,240.47
2024-12-07,USA,Sports,Tennis Racket,4,"Fast shipping and great quality Tennis Racket, could not be happier.",Canceled,154.57
2025-01-28,USA,Electronics,Mechanical Keyboard,5,The Mechanical Keyboard looks amazing and is really sturdy.,Canceled,41.74
2025-01-02,UK,Kitchen,Blender Jar,5,"Absolutely love the Blender Jar, excellent quality and fast delivery.",Fulfilled,72.28
2025-05-17,USA,Sports,Running Shorts,3,"Neither good nor bad, just okay Running Shorts.",Pending,400.79
2024-08-23,Australia,Sports,Hiking Backpack,4,"Amazing Hiking Backpack, customer support was also top-notch.",Canceled,475.42
2025-06-21,UK,Sports,Running Shorts,4,"The Running Shorts is stylish and comfortable, I wear it every day.",Pending,402.05
2025-06-16,Canada,Kitchen,Stainless Steel Cookware Set,5,"Superb quality on the Stainless Steel Cookware Set, packaging was also great.",Canceled,221.64
2025-05-26,UK,Shoes,Climbing Boots,2,"Bad experience, the Climbing Boots came with missing parts.",Fulfilled,339.08
2025-02-09,USA,Sports,Swimming Goggles,3,"I feel neutral about this Swimming Goggles, nothing stands out.",Canceled,493.88
2025-02-22,Canada,Sports,Cricket Bat,3,"The Cricket Bat is just fine, delivery took longer than expected.",Fulfilled,200.82
2025-07-18,Canada,Home,Ceiling Fan,4,Perfect fit and great fabric quality on the Ceiling Fan.,Canceled,145.04
2024-11-01,UK,Sports,Dumbbells,4,"The Dumbbells is perfect for my needs, amazing craftsmanship.",Canceled,264.16
2025-04-03,Canada,Shoes,Sneakers,4,The Sneakers has become my favorite item.,Pending,182.64
2025-06-05,USA,Shoes,High Heels,5,"Highly satisfied, the High Heels works even better than advertised.",Pending,399.49
2025-07-24,USA,Electronics,Mechanical Keyboard,4,The Mechanical Keyboard looks amazing and is really sturdy.,Canceled,427.47
2025-05-08,UK,Kitchen,Water Bottle,2,The Water Bottle feels cheap and unreliable.,Fulfilled,209.19
2025-01-09,UK,Kitchen,Non-Stick Frying Pan,4,"Superb quality on the Non-Stick Frying Pan, packaging was also great.",Canceled,495.11
2024-09-01,Canada,Sports,Cricket Bat,4,"Superb quality on the Cricket Bat, packaging was also great.",Pending,64.71
2025-03-05,USA,Clothing,Cargo Pants,1,"The Cargo Pants is flimsy and uncomfortable, regret buying it.",Fulfilled,335.8
2024-08-11,USA,Clothing,Sports Shorts,4,The Sports Shorts looks amazing and is really sturdy.,Pending,134.2
2024-10-05,UK,Electronics,Bluetooth Speaker,4,"The Bluetooth Speaker exceeded my expectations, will definitely buy again!",Fulfilled,52.54
2025-07-19,USA,Sports,Swimming Goggles,3,The Swimming Goggles is fine but not worth the price in my opinion.,Canceled,150.96
2025-06-24,USA,Accessories,Umbrella,1,"The Umbrella is flimsy and uncomfortable, regret buying it.",Pending,168.97
2025-06-15,USA,Electronics,Mechanical Keyboard,2,"Bad experience, the Mechanical Keyboard came with missing parts.",Pending,161.82
2025-02-14,USA,Kitchen,Non-Stick Frying Pan,2,The Non-Stick Frying Pan feels cheap and unreliable.,Canceled,461.41
2024-09-15,Australia,Sports,Cycling Helmet,3,"The Cycling Helmet is nothing special, just average.",Pending,188.14
2025-07-13,Canada,Home,Vacuum Cleaner,5,"The Vacuum Cleaner arrived on time and works perfectly, highly recommend.",Pending,37.91
2025-07-28,USA,Accessories,Wallet,1,Customer service ignored my complaint about the Wallet.,Fulfilled,234.38
2024-08-15,UK,Accessories,Wrist Watch,4,"The Wrist Watch exceeded my expectations, will definitely buy again!",Canceled,87.96
2024-11-28,Canada,Sports,Yoga Mat,4,"The Yoga Mat is perfect for my needs, amazing craftsmanship.",Fulfilled,244.81
2024-09-06,Canada,Kitchen,Chef Knife,5,"Superb quality on the Chef Knife, packaging was also great.",Pending,399.7
2024-12-01,USA,Kitchen,Cutting Board,3,"It's usable, but the Cutting Board could have been more comfortable.",Pending,36.5
2024-12-20,USA,Electronics,Smartphone Case,1,"Received the wrong Smartphone Case, very disappointed.",Canceled,95.29
2025-04-06,Australia,Kitchen,Coffee Grinder,2,"The Coffee Grinder came damaged, packaging was horrible.",Fulfilled,223.08
2024-10-27,Australia,Kitchen,Non-Stick Frying Pan,1,"The Non-Stick Frying Pan stopped working after just one use, very frustrating.",Fulfilled,43.72
2025-07-28,UK,Sports,Basketball,5,"Loved the color and style of the Basketball, perfect buy.",Canceled,332.43
2025-05-13,Australia,Kitchen,Chef Knife,5,Everything about this Chef Knife screams quality!,Fulfilled,211.38
2024-09-04,Australia,Shoes,Sandals,4,"The Sandals exceeded my expectations, will definitely buy again!",Canceled,481.77
2024-11-08,Australia,Electronics,Bluetooth Speaker,3,The Bluetooth Speaker works as expected but nothing to brag about.,Canceled,129.48
2024-10-17,Canada,Beauty,Sunscreen,2,"Very poor quality Sunscreen, broke within a week.",Fulfilled,402.56
2025-03-15,USA,Electronics,Wireless Earbuds,5,The Wireless Earbuds has become my favorite item.,Pending,22.68
2025-06-15,USA,Beauty,Beard Trimmer,4,"Amazing Beard Trimmer, customer support was also top-notch.",Pending,97.81
2024-10-28,Australia,Clothing,Maxi Dress,3,"Mediocre experience overall, the Maxi Dress is serviceable.",Canceled,174.69
2025-02-16,Canada,Clothing,Maxi Dress,5,"Excellent purchase, the Maxi Dress feels premium and durable.",Canceled,102.16
2024-10-04,USA,Clothing,Maxi Dress,5,"The Maxi Dress arrived on time and works perfectly, highly recommend.",Pending,71.62
2024-12-30,USA,Kitchen,Cutting Board,2,"Waste of money, don't buy this Cutting Board.",Canceled,457.44
2025-02-06,Australia,Home,Electric Kettle,4,"Highly satisfied, the Electric Kettle works even better than advertised.",Pending,323.38
2025-04-23,Australia,Sports,Basketball,5,A premium Basketball with impressive performance.,Canceled,25.4
2025-05-14,USA,Accessories,Leather Belt,2,"Worst experience ever, the Leather Belt is a scam.",Fulfilled,90.21
2024-08-27,USA,Electronics,Bluetooth Speaker,3,"Not bad, but the Bluetooth Speaker is also not great.",Pending,211.25
2025-01-01,Canada,Clothing,Wool Sweater,3,"It's okay, the Wool Sweater does the job but quality could be better.",Pending,496.1
2024-09-21,UK,Clothing,Chinos,2,"Terrible quality Chinos, felt like a waste of money.",Fulfilled,110.92
2024-09-04,Canada,Sports,Cricket Bat,1,The Cricket Bat feels cheap and unreliable.,Canceled,146.23
2024-10-07,Australia,Kitchen,Chef Knife,5,"Highly satisfied, the Chef Knife works even better than advertised.",Pending,178.87
2024-09-12,UK,Kitchen,Electric Mixer,4,Best purchase ever! The Electric Mixer is worth every cent.,Fulfilled,98.26
2024-08-18,Canada,Accessories,Wrist Watch,5,"Absolutely love the Wrist Watch, excellent quality and fast delivery.",Fulfilled,44.89
2025-02-27,Canada,Accessories,Silk Scarf,3,"It's usable, but the Silk Scarf could have been more comfortable.",Pending,35.52
2024-07-30,Australia,Electronics,Portable Charger,4,Best purchase ever! The Portable Charger is worth every cent.,Fulfilled,317.82
2024-11-19,UK,Clothing,Wool Sweater,4,"Loved the color and style of the Wool Sweater, perfect buy.",Pending,354.94
2024-12-26,UK,Home,Coffee Maker,1,"Terrible quality Coffee Maker, felt like a waste of money.",Pending,279.28
2025-04-10,UK,Electronics,Noise Cancelling Headphones,4,The Noise Cancelling Headphones looks amazing and is really sturdy.,Canceled,169.73
2024-09-07,Canada,Kitchen,Measuring Cup Set,4,"Highly satisfied, the Measuring Cup Set works even better than advertised.",Canceled,32.52
2025-02-02,UK,Kitchen,Measuring Cup Set,3,"Mediocre experience overall, the Measuring Cup Set is serviceable.",Pending,121.36
2025-04-25,USA,Home,Ceiling Fan,5,"Superb quality on the Ceiling Fan, packaging was also great.",Pending,89.25
2025-06-16,UK,Accessories,Silk Scarf,4,"The Silk Scarf came earlier than expected, amazing service.",Fulfilled,47.89
2025-02-18,UK,Accessories,Beanie Hat,1,"Disappointed with the Beanie Hat, customer support unhelpful.",Pending,442.88
2025-07-12,Canada,Beauty,Perfume,1,"The Perfume stopped working after just one use, very frustrating.",Pending,486.89
2025-03-13,USA,Sports,Yoga Mat,5,The Yoga Mat has become my favorite item.,Pending,304.54
2025-02-18,Canada,Sports,Cricket Bat,4,Great Cricket Bat! Exactly as described and worth every penny.,Pending,60.6
2025-02-13,USA,Accessories,Backpack,4,Everything about this Backpack screams quality!,Fulfilled,284.17
2025-04-03,UK,Home,Electric Kettle,2,"The Electric Kettle is flimsy and uncomfortable, regret buying it.",Pending,232.83
2025-06-04,UK,Clothing,Bomber Jacket,3,"The Bomber Jacket is decent, not too bad but nothing extraordinary.",Fulfilled,381.35
2025-04-14,USA,Sports,Swimming Goggles,4,The Swimming Goggles looks amazing and is really sturdy.,Pending,209.54
2025-04-17,USA,Home,Microwave Oven,5,"Highly satisfied, the Microwave Oven works even better than advertised.",Fulfilled,137.99
2024-08-19,UK,Beauty,Moisturizing Cream,4,A premium Moisturizing Cream with impressive performance.,Canceled,407.51
2025-01-03,Canada,Shoes,Sneakers,4,"Loved the color and style of the Sneakers, perfect buy.",Canceled,430.06
2025-05-27,Canada,Sports,Yoga Mat,1,Customer service ignored my complaint about the Yoga Mat.,Canceled,55.0
2025-05-23,Canada,Kitchen,Cutting Board,5,A premium Cutting Board with impressive performance.,Canceled,36.13
2025-04-20,UK,Beauty,Hair Dryer,1,"Waste of money, don't buy this Hair Dryer.",Canceled,225.29
2025-04-09,Canada,Accessories,Silk Scarf,1,"Extremely dissatisfied with the Silk Scarf, will not recommend.",Pending,143.11
2024-11-14,USA,Clothing,Maxi Dress,2,"Worst experience ever, the Maxi Dress is a scam.",Canceled,463.94
2024-11-26,USA,Home,Toaster,1,"Size issue with the Toaster, totally unusable.",Canceled,54.48
2024-10-16,UK,Shoes,Flip Flops,2,"The Flip Flops broke within days, horrible quality.",Canceled,300.62
2024-08-27,Australia,Home,Rice Cooker,5,"Very happy with the Rice Cooker, fits perfectly and great value for money.",Pending,115.56
2025-01-30,USA,Kitchen,Chef Knife,2,"The Chef Knife came damaged, packaging was horrible.",Fulfilled,364.67
2024-11-29,Australia,Accessories,Silk Scarf,1,"Waste of money, don't buy this Silk Scarf.",Fulfilled,414.97
2024-10-06,UK,Shoes,Formal Shoes,4,Great Formal Shoes! Exactly as described and worth every penny.,Canceled,126.31
2025-01-12,Canada,Kitchen,Electric Mixer,3,"Neutral experience, the Electric Mixer performs as advertised but lacks premium feel.",Pending,76.98
2025-04-10,Canada,Home,Dish Rack,3,"The Dish Rack is nothing special, just average.",Pending,98.15
2024-10-21,Canada,Shoes,Flip Flops,3,"I feel neutral about this Flip Flops, nothing stands out.",Fulfilled,43.11
2025-07-27,UK,Home,Ceiling Fan,1,"The Ceiling Fan came damaged, packaging was horrible.",Canceled,439.8
2024-10-08,Australia,Clothing,Cotton T-Shirt,3,"The Cotton T-Shirt is acceptable, but I expected slightly better packaging.",Fulfilled,152.45
2025-01-04,USA,Clothing,Bomber Jacket,4,"Loved the color and style of the Bomber Jacket, perfect buy.",Fulfilled,83.43
2024-09-05,Canada,Clothing,Polo Shirt,3,"Got what I ordered, the Polo Shirt is okay.",Canceled,453.51
2024-08-04,Australia,Shoes,Sandals,5,"Absolutely love the Sandals, excellent quality and fast delivery.",Canceled,233.42
2024-10-17,Canada,Accessories,Wallet,5,"The Wallet is stylish and comfortable, I wear it every day.",Fulfilled,197.38
2024-12-25,Canada,Beauty,Face Mask,5,"Very happy with the Face Mask, fits perfectly and great value for money.",Fulfilled,63.38
2024-12-04,Australia,Accessories,Silk Scarf,1,"Bad experience, the Silk Scarf came with missing parts.",Fulfilled,219.94
2025-03-09,USA,Accessories,Backpack,2,The Backpack feels cheap and unreliable.,Fulfilled,253.32
2025-01-26,Australia,Shoes,Leather Boots,3,"Neutral experience, the Leather Boots performs as advertised but lacks premium feel.",Fulfilled,32.75
2024-08-29,Canada,Accessories,Beanie Hat,4,"The Beanie Hat is perfect for my needs, amazing craftsmanship.",Canceled,333.65
2024-11-19,USA,Beauty,Hair Dryer,3,"The Hair Dryer is decent, not too bad but nothing extraordinary.",Fulfilled,364.86
2024-07-31,Canada,Sports,Swimming Goggles,5,The Swimming Goggles looks amazing and is really sturdy.,Canceled,124.47
2025-06-07,Australia,Electronics,Portable Charger,1,"Received the wrong Portable Charger, very disappointed.",Pending,377.71
2024-12-27,USA,Home,Air Purifier,3,"Mediocre experience overall, the Air Purifier is serviceable.",Pending,83.17
2024-08-28,Canada,Shoes,Flip Flops,4,Everything about this Flip Flops screams quality!,Pending,12.28
2024-08-30,USA,Kitchen,Electric Mixer,2,"Received the wrong Electric Mixer, very disappointed.",Pending,279.02
2024-12-18,Canada,Clothing,Cargo Pants,3,"The Cargo Pants is fine for casual use, not premium quality.",Fulfilled,278.46
2025-02-16,USA,Shoes,High Heels,5,The High Heels looks amazing and is really sturdy.,Canceled,44.51
2025-04-02,Australia,Accessories,Keychain,5,A premium Keychain with impressive performance.,Pending,223.22
2025-04-26,Canada,Clothing,Cotton T-Shirt,2,"Disappointed with the Cotton T-Shirt, customer support unhelpful.",Fulfilled,265.26
2025-03-23,Australia,Accessories,Silk Scarf,1,"Totally not worth it, the Silk Scarf is a disaster.",Pending,270.59
2024-11-19,UK,Kitchen,Oven Gloves,4,Everything about this Oven Gloves screams quality!,Pending,111.63
2025-04-23,USA,Home,Rice Cooker,2,The Rice Cooker is uncomfortable and poorly made.,Fulfilled,162.82
2025-02-10,UK,Accessories,Leather Belt,2,"Size issue with the Leather Belt, totally unusable.",Canceled,93.82
2025-06-27,Australia,Accessories,Keychain,3,"Neither good nor bad, just okay Keychain.",Fulfilled,58.96
2025-07-21,Australia,Beauty,Beard Trimmer,3,"The Beard Trimmer is just fine, delivery took longer than expected.",Pending,260.94
2025-02-22,UK,Sports,Swimming Goggles,2,The Swimming Goggles feels cheap and unreliable.,Canceled,329.4
2025-01-09,Canada,Sports,Basketball,3,"It's okay, the Basketball does the job but quality could be better.",Pending,17.98
2024-12-24,USA,Kitchen,Electric Mixer,5,Perfect fit and great fabric quality on the Electric Mixer.,Fulfilled,305.14
